target,drug,label
Q08499,DB04469,1
P06276,DB04920,1
P23528,DB03390,0
P10635,DB00908,1
P20815,DB01234,1
P08514,DB02185,0
Q9UQL6,DB06603,1
Q9NYA1,DB06637,0
P33261,DB00321,1
P35557,DB02379,1
Q16678,DB01087,1
O14832,DB01141,0
P01768,DB08891,0
P00734,DB00170,1
P23219,DB01075,1
O14764,DB00349,1
P48163,DB07183,0
P10768,DB00143,1
Q16568,DB04253,0
P04798,DB00851,1
O15530,DB01274,0
O00591,DB00794,1
P08243,DB00522,0
P07550,DB00726,1
Q13085,DB01180,0
P49759,DB07637,0
P13995,DB07198,0
P00533,DB07662,1
Q13231,DB03109,1
Q9Y234,DB03742,0
Q14145,DB01919,0
Q9H6Z9,DB02472,0
P04150,DB00443,1
Q9UDX4,DB02665,0
P17752,DB00848,0
Q9UQL6,DB07877,0
P14410,DB00747,1
Q9UDR5,DB01068,0
P07998,DB03900,1
P04271,DB07881,0
Q6WRI0,DB07144,0
P42574,DB01188,0
P20815,DB01238,1
P45954,DB07300,0
Q9H306,DB00786,1
Q01668,DB04363,0
P21728,DB01614,1
O75116,DB00145,0
Q7Z2Z2,DB03929,0
Q16445,DB00463,1
P00491,DB02568,1
P17568,DB01070,0
P55263,DB07280,1
O75899,DB08891,1
P34913,DB04213,1
P54750,DB07269,0
Q9UDX3,DB00792,0
P56556,DB00907,0
P51149,DB08538,0
P08172,DB01221,1
P35869,DB08562,0
Q969S8,DB06603,1
P48167,DB00228,1
P17252,DB00163,1
P54750,DB01244,1
P42263,DB05047,1
P10632,DB06729,1
P03891,DB00157,1
P31751,DB08073,1
Q15274,DB08562,0
O75469,DB04466,1
P22033,DB01171,0
P19961,DB03277,1
P28482,DB01169,1
P34903,DB00546,1
P55072,DB01236,0
P28838,DB08766,1
P04035,DB01095,1
P49916,DB03039,0
P07919,DB07678,0
P21980,DB04315,1
P04798,DB01234,1
P20815,DB00313,1
Q15596,DB07080,1
Q9ULZ9,DB03110,0
P48039,DB09071,1
P41439,DB00333,0
P10176,DB02659,1
P01308,DB00050,0
P54577,DB03978,1
P05091,DB02115,1
P10635,DB01195,1
Q16566,DB07664,1
P28331,DB04615,0
P10253,DB04114,0
P45954,DB09292,0
P35372,DB01192,1
Q9UGM6,DB08233,0
P08514,DB04480,0
Q92506,DB07394,0
P35367,DB00420,1
P01857,DB06144,0
P39023,DB02494,1
P35243,DB01169,0
Q8NER1,DB06774,1
P20815,DB00661,1
P62942,DB01712,1
P54219,DB01577,1
P10632,DB08896,1
P48065,DB08675,0
P24530,DB00358,0
P08913,DB00656,1
P41145,DB02196,0
P10253,DB07696,0
P36896,DB07371,0
P14854,DB05814,0
P13716,DB00855,1
P22694,DB01223,0
P04798,DB01388,1
O00204,DB00374,0
P01270,DB03555,0
P29474,DB02077,1
Q15067,DB00809,0
Q92993,DB07715,0
Q9NPC2,DB06714,0
P11509,DB00675,1
Q9NYA1,DB08868,1
P25789,DB01595,0
Q92696,DB04856,0
P08913,DB01624,1
P55157,DB04852,1
P84077,DB05298,0
Q9BVM4,DB03685,0
P48448,DB01791,0
O14735,DB07026,0
O14556,DB06944,0
O60656,DB00316,1
P61626,DB08397,0
P25963,DB08085,0
P14598,DB08320,0
P15309,DB08588,0
P08684,DB00553,1
P00326,DB03226,1
P18825,DB08838,1
P35354,DB00784,1
Q13224,DB04896,1
P05129,DB00194,0
Q96P88,DB04644,0
P11473,DB03451,1
Q9Y6I3,DB03154,0
P42263,DB00266,0
P28221,DB00918,1
P31644,DB00849,1
P08684,DB00227,1
P50406,DB07264,0
O00142,DB01063,0
P29275,DB03351,0
P33261,DB00245,1
P23528,DB08072,0
O60840,DB07932,0
O95167,DB08703,0
P30038,DB00157,1
P19801,DB04774,0
P32754,DB05047,0
P78334,DB01595,1
Q86YB8,DB03147,1
Q01118,DB00313,1
Q9H3N8,DB07895,0
P05177,DB00778,1
Q8WUI4,DB01203,0
O00142,DB01354,0
P06276,DB01245,1
P23141,DB00583,1
Q14534,DB00735,1
Q6N063,DB00126,1
Q9UGM6,DB07763,0
Q9UP95,DB02779,0
Q05513,DB07412,0
Q16850,DB02303,0
P08684,DB00700,1
P22749,DB08396,0
O14957,DB04799,1
P28476,DB01589,1
P23141,DB06693,1
P05164,DB00515,1
Q08289,DB00570,0
P63098,DB07016,0
Q08289,DB04579,0
Q06278,DB03372,0
P06493,DB08054,0
P00734,DB08061,1
P46439,DB06589,0
P09382,DB04396,1
Q9NR97,DB04629,0
P34897,DB02538,0
P34096,DB07655,0
P26439,DB02059,0
P09172,DB06774,1
Q9UGI9,DB08271,0
P00403,DB04464,1
Q14145,DB07769,0
P48051,DB01159,1
P06276,DB00721,1
P22570,DB05855,0
P46926,DB04224,0
P30838,DB00784,0
O43293,DB04716,1
P45877,DB06077,0
P42262,DB03240,1
Q6ZMR3,DB03784,0
Q02127,DB07646,1
Q9UKG9,DB06859,0
Q16831,DB01615,0
Q9Y5R2,DB00786,1
Q9NQX3,DB00409,0
P34903,DB00334,1
Q9Y277,DB06698,0
Q9NY47,DB04234,0
P67775,DB07470,0
Q9Y617,DB03891,0
P09211,DB04339,1
Q86VU5,DB03923,1
P05187,DB08018,0
O00764,DB01085,0
Q15080,DB08393,0
P41145,DB00382,0
P08684,DB00499,1
P21728,DB00413,1
P54219,DB00206,1
P22309,DB07026,0
P18031,DB04001,1
Q8N1Q1,DB07115,1
Q9Y5Y9,DB00473,1
O60656,DB00398,1
P51800,DB06852,0
P15531,DB04068,1
P13674,DB08035,0
P05177,DB01029,1
P20594,DB04566,0
Q9Y5R8,DB00392,0
P20815,DB08996,0
P29474,DB04534,1
Q92952,DB03848,0
Q86XF0,DB04306,1
P33261,DB05246,1
P00918,DB04180,1
P08684,DB06684,1
P30291,DB04149,0
P35348,DB00668,1
Q15046,DB07082,0
P05177,DB00904,1
Q8N1Q1,DB00695,0
Q9P0J0,DB06148,0
P20815,DB00641,1
P42768,DB03536,0
O15427,DB01782,0
Q9Y5Y9,DB00907,1
P09601,DB05018,0
Q16775,DB04009,0
Q9UNQ0,DB03691,0
Q14330,DB03821,0
P33261,DB00439,1
Q9UIC8,DB08179,0
O14757,DB07025,1
P07477,DB01876,1
P08588,DB00321,1
P51800,DB03645,0
Q02817,DB03608,0
P49759,DB01019,0
P50750,DB01176,0
P07900,DB01031,0
P09619,DB00619,1
P35913,DB00201,1
P06737,DB08047,0
P42336,DB03262,0
P11309,DB04522,1
Q99661,DB06663,0
P30044,DB02464,0
O75676,DB04753,0
P35348,DB00598,1
P10635,DB06144,1
P17735,DB08067,0
Q13698,DB00270,1
P00797,DB09026,1
P33261,DB01171,1
P17538,DB07025,0
P23677,DB07377,0
P11712,DB01124,1
Q16651,DB06900,1
Q08493,DB00651,1
P08235,DB01395,1
P27487,DB01884,1
P51003,DB08151,0
P16581,DB02538,0
P08684,DB01103,1
P35372,DB00321,1
P27708,DB08738,0
Q96RQ3,DB02744,0
P10635,DB01267,1
P49591,DB01972,0
P05177,DB00678,1
Q9Y2D0,DB02359,0
P07814,DB01280,0
Q96EN8,DB00114,1
P04798,DB00470,1
O43772,DB04147,0
P20813,DB01221,1
Q05901,DB02217,0
Q9UQM7,DB07766,1
P00734,DB04697,1
Q08426,DB08738,0
Q08209,DB02750,0
Q99436,DB01723,0
P45877,DB03128,0
P15086,DB01559,0
P21796,DB07108,0
P23381,DB06883,0
O00519,DB01059,0
P21728,DB06148,1
Q9H3N8,DB00321,1
P47898,DB05116,0
P35228,DB05252,1
P03951,DB05253,0
P48651,DB03468,0
P01375,DB05869,1
P23975,DB04821,1
P06132,DB07410,0
P14550,DB04566,0
P14416,DB00777,1
P00492,DB01033,1
P11216,DB00114,1
P63096,DB07477,0
P05181,DB00203,1
O43678,DB08739,0
P08684,DB01183,1
Q12797,DB04839,0
P43080,DB07644,0
O43447,DB01426,0
Q03181,DB05188,1
Q8TCU5,DB02426,0
P49354,DB08676,1
Q9HCP0,DB08099,0
P28223,DB00924,1
P21964,DB02342,1
P28221,DB00363,1
P36542,DB07836,0
Q02880,DB05465,0
Q7L0J3,DB04453,0
Q86Y39,DB08241,0
P32754,DB04853,0
O43447,DB00239,0
P11509,DB01011,1
Q00169,DB04407,0
P28223,DB04599,1
P35368,DB03306,0
Q96EM0,DB00233,0
P27361,DB02466,0
Q8NER1,DB00159,1
P22557,DB03349,0
P17658,DB02266,0
P00519,DB08896,1
P18031,DB08003,1
Q8N1Q1,DB00498,0
P25116,DB04311,0
P36896,DB06894,0
P21964,DB00576,0
P48506,DB08547,0
P48163,DB03461,1
P13196,DB08618,0
P35610,DB03604,0
P50613,DB03496,1
P25100,DB06148,1
P17538,DB08566,1
P20339,DB00257,0
Q6UWP2,DB07135,0
P49588,DB01738,0
Q8IWL2,DB03125,0
O76054,DB07519,0
Q9NS40,DB04396,0
P16083,DB08190,1
P07101,DB04194,0
P80511,DB01045,0
P05181,DB04977,1
P20813,DB04938,1
P34972,DB01017,0
Q8TET4,DB02761,0
Q06609,DB01983,0
Q02641,DB01388,1
P20813,DB01069,1
P35348,DB00622,1
Q16539,DB02984,1
P11217,DB03496,1
P28472,DB00463,1
P60568,DB02581,1
P08684,DB00539,1
P41180,DB01012,1
P37231,DB08302,1
P07339,DB03096,1
P13995,DB00157,1
P24046,DB07129,0
P30084,DB07046,0
P20645,DB00891,0
P00973,DB02987,1
P05164,DB04661,0
O00204,DB02789,1
P00742,DB07261,1
Q01959,DB01577,1
Q02156,DB08000,0
P07814,DB08129,0
P13631,DB02183,0
Q12809,DB01100,1
P52848,DB02875,0
P00750,DB00513,1
P02679,DB02108,0
P35348,DB01365,1
Q9UL54,DB07125,0
Q02763,DB05294,1
Q7Z2W7,DB07701,0
Q9UKL6,DB02938,0
P30542,DB07607,0
P62993,DB08613,0
P09848,DB07139,0
P10632,DB00343,1
O60882,DB01070,0
P00742,DB07847,1
P08684,DB01166,1
O43739,DB01863,1
Q01668,DB03889,0
P51800,DB02784,0
P42126,DB00189,0
P20815,DB01268,1
P09382,DB03186,0
Q16760,DB02869,0
P25100,DB00298,1
P06576,DB08629,1
O14764,DB01205,1
P08684,DB00615,1
O00591,DB08363,0
P00748,DB07250,0
P54646,DB00792,0
P25021,DB06216,1
P20813,DB00281,1
O14880,DB00143,1
P21731,DB00778,0
P08235,DB00588,1
P61586,DB05470,0
P01584,DB08333,0
P50052,DB04331,0
P51151,DB00514,0
Q9HCR9,DB04126,0
Q14571,DB03023,0
O95168,DB01737,0
P30968,DB02784,0
Q02127,DB02509,0
P41595,DB01200,1
P23677,DB03401,1
P48169,DB06943,0
P35368,DB00368,1
Q5T4S7,DB02869,0
Q15303,DB00445,0
Q16678,DB00694,1
P35372,DB00497,1
Q86VU5,DB07447,0
O15144,DB04759,0
P51580,DB01021,1
P33260,DB00921,1
P52569,DB00129,1
Q05940,DB04844,1
P20813,DB01435,1
P30049,DB04840,0
P30793,DB02377,1
Q5JTZ9,DB00382,0
Q96RQ9,DB05708,0
Q05586,DB04896,1
P31930,DB08453,1
O14746,DB06982,0
P51003,DB02153,1
P05230,DB01901,1
P25705,DB05403,0
P43235,DB03891,1
P54646,DB00527,0
Q8N142,DB07152,0
P23219,DB00788,1
P23945,DB07522,0
P11086,DB01752,1
P21802,DB00933,0
Q96KS0,DB07498,0
P06239,DB08437,0
A8MPY1,DB02098,0
P08217,DB00370,0
P07686,DB00984,0
Q99542,DB00540,0
Q92696,DB00857,0
Q13547,DB02320,0
Q03013,DB00347,0
P19835,DB04012,0
P21549,DB00160,1
P45983,DB07034,0
P07900,DB06684,0
Q96BI3,DB05171,1
P14060,DB00157,1
Q13131,DB05461,0
P42262,DB03159,0
Q9UK17,DB08082,0
P52788,DB07670,0
P13726,DB08388,0
P08684,DB00091,1
P13498,DB00514,1
P28335,DB01267,1
Q7L266,DB04256,0
O75911,DB07461,0
P35408,DB00799,0
Q13332,DB07134,0
P00734,DB01767,1
P26572,DB03487,0
Q9H1R3,DB01613,0
P07477,DB03417,1
P30613,DB08678,0
P22309,DB08304,0
P11712,DB00502,1
P30542,DB00824,1
Q9P0X4,DB09128,0
P11168,DB00980,0
P51178,DB06929,0
P11362,DB03003,0
O60911,DB02869,1
Q9NWT6,DB01694,1
O15145,DB08484,0
O43246,DB00125,1
P28838,DB00207,0
P16220,DB01017,0
P37231,DB08760,1
P55263,DB07173,1
P31644,DB00897,1
P22309,DB00171,0
O15554,DB00592,0
Q9UPY5,DB00138,1
O60391,DB00312,1
O60858,DB07684,0
P20813,DB00655,1
A8MPY1,DB01594,1
P07339,DB02216,1
P15559,DB02395,1
P48449,DB08296,0
Q71U36,DB01619,0
P49759,DB08480,0
O94925,DB00130,1
P11488,DB04137,0
P16083,DB03147,1
P08729,DB07684,0
Q96I99,DB01301,0
P14735,DB00283,0
P07998,DB08164,0
Q15822,DB04352,0
P11511,DB00257,1
P24462,DB00091,1
O43676,DB08369,0
P24752,DB04577,0
Q9Y691,DB06941,0
P19113,DB00243,0
P35568,DB01586,0
Q9UBK8,DB00115,1
P10600,DB03316,1
P02689,DB04094,0
P30044,DB02155,0
P28566,DB02090,0
Q15788,DB07557,1
P49773,DB00131,1
O14727,DB08450,0
Q03013,DB03737,0
Q92953,DB08231,0
P21397,DB04832,1
Q16769,DB08383,0
Q02338,DB00279,0
Q9BWD1,DB01915,1
Q13362,DB00915,0
P08172,DB01151,1
P28222,DB00571,1
P47870,DB01559,1
Q03403,DB02087,0
Q9GZU7,DB02545,0
P05181,DB01435,1
P08311,DB03781,0
P27815,DB05814,0
Q13526,DB01410,0
P48147,DB08739,1
P05181,DB00851,1
P24941,DB02197,1
Q13555,DB04058,0
Q16613,DB01777,1
Q9NYA1,DB04113,0
P40926,DB00157,1
O14764,DB00818,1
Q9BY41,DB08168,1
P21266,DB00143,1
P35557,DB08210,1
Q9H6Z9,DB01126,0
P12931,DB01254,1
P10176,DB00763,0
O14746,DB07134,0
P84098,DB09014,0
P10275,DB07423,1
P00156,DB07589,0
Q9Y5Y9,DB01161,1
P05181,DB00969,1
Q8N1C3,DB00189,1
Q9GZT9,DB00126,1
P32418,DB01333,0
P08588,DB01580,1
P24462,DB01100,1
P20813,DB09074,1
P20815,DB00091,1
P24941,DB03496,1
P08684,DB01182,1
P14868,DB07636,0
Q9GZU7,DB04272,1
Q14571,DB07092,0
P0CG29,DB01324,0
Q99808,DB06959,0
Q06432,DB04796,0
P22309,DB03314,0
P05362,DB07622,0
O14764,DB00292,1
P22309,DB01118,0
P12277,DB00549,0
P09012,DB07261,0
P15121,DB02712,1
Q9Y689,DB04315,1
Q7L0J3,DB02080,0
P20248,DB07539,1
P35462,DB09014,1
P10114,DB02855,0
Q14994,DB02195,0
P23975,DB00285,1
P06239,DB07146,1
P49841,DB07146,0
Q8NFJ5,DB07851,0
P28223,DB00696,1
P29803,DB05495,0
Q96QU6,DB03214,1
P12931,DB04080,1
P51161,DB00540,0
P05019,DB04195,0
Q4U2R8,DB01032,1
P11926,DB02824,1
Q08188,DB01864,1
P33261,DB01036,1
Q04771,DB08597,1
P10635,DB00281,1
Q15375,DB00149,0
P48169,DB05087,1
P35462,DB01184,1
P49366,DB02073,0
P27338,DB01247,1
P13716,DB02260,1
Q8N0U8,DB08300,0
P10635,DB00468,1
Q9NZD2,DB03600,1
Q15596,DB07678,1
Q8NER1,DB00925,0
P01834,DB07909,1
P18031,DB03311,1
P15559,DB00163,1
P19429,DB04513,1
Q9Y3I0,DB02915,0
Q99928,DB01215,1
P48065,DB08848,1
P00558,DB03909,1
P35354,DB00586,1
O43704,DB06800,0
P49720,DB02822,0
P51178,DB00800,0
O15270,DB01983,0
P01834,DB08562,1
P18825,DB00217,1
P11712,DB01045,1
O60391,DB01520,1
P41143,DB00321,1
P07477,DB02045,1
P20815,DB08883,1
P11229,DB00810,1
P14207,DB00158,1
P07437,DB01179,1
Q99643,DB04141,1
P09619,DB08896,1
Q9NS75,DB01819,0
Q8WX39,DB02924,1
Q92993,DB04869,0
P31939,DB01103,0
P16152,DB03556,1
P47985,DB07792,0
P47869,DB00371,1
O43175,DB04055,0
P13631,DB02466,1
P12821,DB02712,0
O00519,DB08743,0
P33261,DB00328,1
P31644,DB00189,1
P08473,DB07629,0
O15403,DB04856,0
P09848,DB03389,1
P61769,DB02740,1
P06401,DB07011,0
O14717,DB08350,0
Q9H015,DB01917,0
P11511,DB00990,1
P07451,DB00963,0
Q9H2M3,DB01870,0
Q14432,DB01166,1
P35462,DB06216,1
Q9NR96,DB00850,0
P51681,DB04835,1
Q8WYK2,DB00852,1
Q02641,DB00653,1
P06576,DB08195,0
Q15596,DB03203,0
P15291,DB00141,1
O14983,DB03850,0
Q9Y694,DB00559,0
Q9BY41,DB00615,0
P17302,DB00606,0
P28070,DB00188,1
P37059,DB06751,0
P35367,DB01238,1
Q96EM0,DB01113,0
P48067,DB08520,0
P46926,DB03951,1
P08684,DB01587,1
P25787,DB06983,0
P14416,DB01267,1
P13945,DB04081,0
P43403,DB06589,0
P43119,DB00374,1
P11021,DB09075,0
O75521,DB07389,0
P30711,DB02153,0
Q15788,DB01645,1
P24046,DB00546,1
P55210,DB04195,0
Q13363,DB07800,0
P25024,DB02994,0
O43708,DB08095,0
Q16678,DB01204,1
Q14432,DB08607,0
P08684,DB01591,1
P09455,DB00288,0
P11229,DB00940,1
P19835,DB07186,0
P04271,DB07920,0
P61925,DB07997,1
P15538,DB00421,1
P11712,DB00213,1
Q16613,DB07088,0
Q07869,DB05187,1
P20309,DB01224,1
Q9NR19,DB08363,0
P04798,DB00675,1
P50440,DB00808,0
P15056,DB00261,0
P15170,DB01167,0
P46926,DB07780,0
P15336,DB06923,0
P49356,DB02714,0
P13631,DB07051,0
Q92731,DB00481,1
P04798,DB00518,1
Q8N1Q1,DB08632,0
P04062,DB03740,1
P35626,DB02908,0
P09238,DB00786,1
Q16795,DB08590,0
P13726,DB07207,1
P43115,DB00877,0
P28223,DB00714,1
P48169,DB02468,0
Q9NXA8,DB07165,0
P20815,DB00608,1
P46976,DB01953,0
O75251,DB09075,0
P07339,DB00322,0
P49888,DB01812,1
Q16539,DB01988,1
P14867,DB01189,1
P05181,DB01007,1
P39900,DB03880,1
O60656,DB01024,1
P15692,DB05434,1
P32320,DB05107,0
P00568,DB06741,0
P47869,DB01589,1
Q8N142,DB04418,1
Q03013,DB02919,0
P00915,DB03485,0
Q86WA6,DB08210,0
P18089,DB00696,1
P23975,DB01114,1
P05108,DB08234,0
P11229,DB00215,1
P05177,DB00207,1
O14594,DB01104,0
P30405,DB03499,0
P22748,DB03554,0
P35354,DB04779,0
P08254,DB02751,0
P02689,DB04523,0
Q16850,DB06738,0
Q9UPY5,DB04470,0
P20132,DB02096,0
P11712,DB00313,1
P00505,DB07621,0
P25786,DB01619,0
P49336,DB03496,1
Q9NR19,DB07393,0
P10632,DB01039,1
P49821,DB03865,0
P25100,DB00622,1
P45844,DB00171,1
P16435,DB00166,1
O60391,DB04661,0
P33261,DB00169,1
P20823,DB07422,0
Q92731,DB00255,1
P27816,DB01246,0
P35241,DB03401,1
P33261,DB01131,1
P04798,DB00768,0
P48506,DB06982,0
P00734,DB01123,1
P03956,DB08403,1
P05181,DB01234,1
P41143,DB01565,1
P10696,DB06204,0
O95749,DB07841,1
P07864,DB07217,0
P46098,DB06204,1
P11712,DB00316,1
Q15796,DB01338,0
Q9UQL6,DB04622,0
Q7Z4J2,DB07738,0
P28223,DB00604,1
P08684,DB09330,1
Q14914,DB04066,1
Q13464,DB00470,0
P49789,DB00483,0
Q9NZV8,DB07608,0
P08684,DB01227,1
O14764,DB00241,1
P00973,DB03964,0
Q08881,DB06589,1
O15269,DB04854,0
P19883,DB05239,0
P14210,DB02391,0
P49841,DB07947,1
P09237,DB00884,0
P22309,DB04953,1
O14983,DB07624,0
P08684,DB01138,1
P23219,DB00549,1
P05177,DB00170,1
Q14353,DB07592,0
P35520,DB08170,0
P35367,DB00354,1
P05093,DB02207,0
P42357,DB08170,0
Q03721,DB04217,0
P03956,DB08491,1
P17538,DB07749,1
Q9Y663,DB03981,1
P15531,DB00191,0
P28702,DB00799,1
P49069,DB04151,0
P61925,DB07857,1
P35462,DB04946,1
P05089,DB08287,0
P35346,DB04404,0
Q969V6,DB00685,0
P23141,DB04216,0
Q9UNI1,DB02341,1
Q9HBL8,DB07288,0
P31644,DB01068,1
Q96SL4,DB04549,0
P61925,DB07583,1
P09848,DB02471,1
P06280,DB02320,0
P49841,DB02919,0
P05166,DB07586,0
Q15822,DB04419,0
P10721,DB04868,1
P61925,DB08148,1
P18858,DB02363,0
P18031,DB07197,1
Q15375,DB00650,0
P21728,DB00805,1
P10721,DB08901,1
P20061,DB00947,0
Q04609,DB04407,0
P30153,DB02506,1
Q7L266,DB00181,0
P35354,DB00870,1
P05177,DB00448,1
P11362,DB08867,0
P61925,DB07995,1
P05177,DB00675,1
Q92952,DB02473,0
Q9HCR9,DB00201,1
P11217,DB03383,1
P04156,DB03262,0
O75874,DB00942,0
P21817,DB01219,1
P23381,DB00511,0
P08574,DB07666,0
P49913,DB00842,0
P08254,DB02449,1
P20701,DB03932,1
P19099,DB00292,1
P53611,DB04396,0
P20815,DB00252,1
P55809,DB00688,0
Q9Y6L7,DB07350,0
P47869,DB00829,1
Q99928,DB01236,1
O14957,DB08119,0
P50391,DB00348,0
P43155,DB02486,0
P08684,DB00987,1
Q13936,DB04920,1
Q92769,DB08599,0
P11229,DB00726,1
Q14833,DB06274,0
O95069,DB04654,0
P11509,DB01181,1
P15559,DB08210,0
P34969,DB00988,1
Q9NXA8,DB08437,0
P29460,DB06689,0
Q9NY46,DB03696,0
P31644,DB01236,1
Q8WWQ8,DB02155,0
P30518,DB06993,0
O60603,DB07251,0
Q9H2M3,DB02109,0
Q16445,DB01354,1
Q15858,DB00313,1
Q99873,DB03837,0
P48169,DB00753,1
P48065,DB08302,0
P02763,DB08770,0
P39086,DB08515,0
P27487,DB07135,1
P05177,DB01075,1
P08684,DB01114,1
Q15119,DB00292,0
Q9NSA2,DB01353,0
O95298,DB00157,1
O00244,DB04924,0
Q7LG56,DB07038,0
Q13126,DB02282,1
Q06124,DB07364,0
P00918,DB07363,1
Q8NER1,DB00541,0
Q8NER1,DB07525,0
Q9NR82,DB07814,0
Q07075,DB00770,0
P51857,DB03704,0
P10632,DB04725,1
P40306,DB06995,0
P56817,DB07874,1
P47895,DB04761,0
P49354,DB04673,0
P30939,DB02565,0
Q969S8,DB03731,0
P53609,DB07841,1
O75493,DB07996,0
P84077,DB03828,0
P22309,DB06741,1
P47898,DB00334,1
P54284,DB04855,1
P30305,DB01353,0
P22309,DB01045,1
P20701,DB06728,0
Q15111,DB06212,0
P15336,DB00688,0
P68400,DB08846,1
Q9H3S4,DB02090,0
P53779,DB00981,0
Q99714,DB04521,0
P35368,DB06207,1
P06132,DB07203,0
P41143,DB06274,1
Q9UBT6,DB06016,0
P20839,DB07303,0
P28223,DB01242,1
Q96Q83,DB07091,0
P23786,DB07981,0
Q14571,DB07086,0
P08684,DB01211,1
P33402,DB06982,0
P33261,DB00635,1
P10606,DB06697,0
P48048,DB00222,1
P35368,DB00284,0
P42345,DB00141,0
P01116,DB07771,1
P24941,DB08241,1
P00734,DB07548,1
O14764,DB00794,1
P57059,DB01116,0
P03372,DB06930,0
P41145,DB05155,1
P23219,DB08814,1
P29475,DB01942,1
P06310,DB05511,0
P51003,DB02557,0
P27815,DB06751,1
Q9UL51,DB07181,0
P25815,DB00550,0
Q16850,DB07786,0
P60568,DB02824,0
P00338,DB02323,0
P10276,DB00926,1
Q96LB9,DB04250,0
P32322,DB07265,0
Q12882,DB03419,1
P16234,DB02373,0
P11217,DB08322,1
P21397,DB01037,1
Q9ULX7,DB00788,0
O60656,DB04824,1
P48048,DB00839,1
P08473,DB07202,0
Q06432,DB04842,1
P21917,DB00734,1
P47870,DB00404,1
P20309,DB01062,1
P02671,DB08500,0
O14521,DB01337,0
P08684,DB03701,1
P13716,DB04560,1
Q7L266,DB00128,1
Q08499,DB05266,1
Q9UIC8,DB07036,0
P12236,DB04166,0
P04626,DB00892,0
P35348,DB04855,1
P11802,DB02556,0
P23258,DB08409,0
P15085,DB00530,0
P18031,DB06887,1
P15121,DB01217,0
P51151,DB03903,0
P24941,DB08673,1
P20839,DB03948,1
P23560,DB07410,0
Q9Y689,DB00219,0
Q16678,DB07228,0
P24311,DB01159,0
P07900,DB04588,1
Q9BY49,DB07462,0
P20839,DB00688,1
P07225,DB04857,0
P11586,DB03461,1
P07360,DB00587,0
P16233,DB08572,0
P06310,DB07375,1
P01857,DB03479,0
P04150,DB01130,1
P01709,DB04489,0
P14416,DB08232,0
P01584,DB05470,1
P01834,DB02604,0
Q96QU6,DB01764,0
P63151,DB00830,0
P51170,DB00594,1
P06396,DB07326,0
Q16698,DB03632,0
Q9UQD0,DB04680,0
P13501,DB04207,0
P07108,DB04664,0
P04075,DB08466,0
Q12882,DB01101,1
P37231,DB00412,1
Q16772,DB07310,0
P41235,DB06963,0
P16152,DB01551,0
Q16613,DB07543,0
Q2M3G0,DB08142,0
P54886,DB07613,0
Q16706,DB08499,0
P10635,DB01159,1
P18825,DB04855,1
P35354,DB00159,1
P00533,DB08916,1
P08684,DB00338,1
P04637,DB08786,0
P35030,DB04369,1
P41595,DB00574,1
P35754,DB02183,0
P00395,DB07034,0
P12931,DB03591,1
P32238,DB00403,1
P20815,DB00864,1
P06310,DB00693,1
O43175,DB00408,0
P49862,DB02177,0
Q92930,DB09049,0
Q07075,DB00396,0
P21728,DB01623,1
P01857,DB03609,0
P41143,DB00844,1
P41145,DB03593,0
P00326,DB04113,1
P11229,DB00420,1
O43613,DB04915,0
Q05397,DB03176,0
P12268,DB08801,0
P07858,DB02108,1
P11387,DB08159,1
Q99798,DB04351,1
P05062,DB04081,0
P08519,DB01138,0
P16581,DB08334,0
P61925,DB08756,1
Q15274,DB01827,0
P05412,DB01760,0
P08684,DB01394,1
P31213,DB03702,0
Q05932,DB00142,1
Q9BVJ7,DB07217,0
P10632,DB00197,1
P30825,DB07664,0
P03897,DB00157,1
P30872,DB02919,0
P52848,DB01948,0
P21918,DB00589,1
P04181,DB03086,0
Q9BZZ2,DB09330,0
P14854,DB02900,0
O75865,DB03504,0
Q00266,DB07940,0
Q9Y4W6,DB00171,1
P21673,DB04633,1
Q00535,DB08499,0
P08684,DB09054,1
P11387,DB01401,0
P40925,DB00157,1
P05181,DB03783,1
Q12756,DB03135,0
P08913,DB00248,1
P53609,DB08737,0
P14416,DB00477,1
P23219,DB00250,1
O43497,DB00909,1
P26358,DB07164,0
Q9H239,DB00611,0
Q9UJM8,DB02279,1
P21918,DB01200,1
P04798,DB01169,1
P07098,DB00903,0
P10632,DB01320,1
P42345,DB00896,0
P51172,DB04700,0
P06280,DB04387,0
P28070,DB00497,0
P11388,DB00970,1
P05023,DB04972,0
P06881,DB04972,0
P49773,DB02285,0
Q99714,DB00809,0
Q15067,DB00978,0
P21964,DB00494,1
Q08426,DB08291,0
P29317,DB00665,0
Q71U36,DB00570,1
P16219,DB03059,1
Q9UBT6,DB01325,0
P34903,DB00418,1
P18509,DB07059,0
Q969S8,DB07985,0
O14920,DB00995,1
Q7Z2H8,DB07270,0
P00918,DB01021,1
Q9UBX1,DB02943,0
P53779,DB06896,0
P43235,DB00231,0
P30291,DB07760,0
P08574,DB02300,0
P17612,DB07876,1
P24347,DB02342,0
P30531,DB00212,0
P29466,DB05408,1
Q9NXA8,DB03848,0
O00763,DB02859,1
P09601,DB07342,1
P07550,DB00852,1
P56696,DB04953,1
P11229,DB00454,1
Q02817,DB00292,0
P08684,DB00604,1
P28472,DB00829,1
P31949,DB04187,0
Q8N159,DB01047,0
P28161,DB03341,0
Q9NS18,DB06730,0
