target,drug,label
P28472,DB08070,0
P47985,DB04141,1
P0A716,DB03936,1
Q15910,DB07659,0
P48065,DB15229,0
Q13946,DB02761,0
P00749,DB07076,1
P27815,DB12137,1
P00505,DB00114,1
Q59192,DB06510,0
Q9RA47,DB06251,0
Q9Y697,DB00160,1
Q9UDW1,DB07401,1
P68400,DB04395,1
Q93D82,DB07630,0
P81180,DB03309,1
Q8N1C3,DB00292,1
P08913,DB00714,1
Q15493,DB00915,0
Q9Y2D1,DB03603,0
P13647,DB03659,0
Q15842,DB01819,0
P25100,DB11794,0
P26397,DB08342,0
P07515,DB04522,1
Q6W5P4,DB00605,0
P16234,DB02567,1
P35368,DB05492,1
P22314,DB14083,0
Q86YN6,DB07034,0
P49674,DB02472,0
P02974,DB04522,1
P15925,DB03801,1
O60882,DB07607,0
P17405,DB00477,1
Q13003,DB15046,0
P18825,DB00246,1
P53396,DB08015,0
Q9Y468,DB02861,0
Q16651,DB01174,0
P29372,DB00515,1
P00436,DB15566,0
P07357,DB00696,0
Q8N1G2,DB12679,0
P0A2K1,DB06622,0
P35367,DB06153,1
Q08638,DB08260,1
P37231,DB16109,1
P36896,DB16254,0
P48051,DB03307,0
P19838,DB12058,1
Q9ZHG9,DB08026,0
P35368,DB01579,1
P31644,DB01068,1
Q6PHR2,DB08172,0
O14832,DB16153,0
O75185,DB01236,1
P17844,DB11638,1
P41597,DB07295,0
Q9UGI6,DB07894,0
P62942,DB01496,0
Q96QT4,DB04395,1
P24462,DB03680,0
P03886,DB01189,1
P14151,DB08309,0
Q26966,DB03296,1
Q9UL54,DB04522,1
P31391,DB02720,0
Q969P6,DB01030,1
Q9ZNA2,DB06435,0
P22455,DB15149,1
Q8ZIV7,DB02580,1
P08908,DB01149,1
Q86Y39,DB03090,0
Q8Z2X8,DB04346,1
P00269,DB02182,0
O95136,DB01289,0
P0A7V3,DB07260,0
Q16445,DB00371,1
Q01959,DB01146,1
Q9WYT0,DB09118,0
P43155,DB02889,0
P43487,DB12757,0
P11229,DB00940,1
P45985,DB14904,1
Q96GD4,DB12010,1
P08908,DB00540,1
P35368,DB00723,1
P48169,DB00312,1
O00591,DB00475,1
P0A6Y5,DB00608,0
P08588,DB00334,1
P17707,DB13994,0
P13645,DB01588,0
Q06278,DB00170,1
P05042,DB04272,1
Q08881,DB00990,0
P43235,DB02869,1
P54284,DB01118,1
Q05586,DB13146,1
P00797,DB12416,1
Q9UHQ9,DB11478,0
P0DP23,DB01065,1
P0C2S5,DB07568,0
P01857,DB07881,1
P08047,DB08171,0
P16219,DB00157,1
P53779,DB11798,1
Q00740,DB12819,0
Q9NSY1,DB12010,1
Q51792,DB03644,1
P43133,DB08493,0
O15264,DB03552,0
Q8IWU5,DB13016,0
P31939,DB07497,0
P00644,DB02322,0
P08913,DB02974,0
Q9UN76,DB08641,0
P14679,DB11217,1
P18925,DB07010,0
P01189,DB00836,1
P22894,DB03622,1
P03897,DB03120,0
P08183,DB04851,1
P19429,DB08708,0
P24670,DB07028,0
P35527,DB01388,0
Q16134,DB07830,0
Q9S400,DB16331,0
Q16790,DB08782,1
P08254,DB07988,1
P11802,DB09073,1
P49356,DB07216,1
P40933,DB15406,0
P14900,DB02339,0
P0C1U9,DB00537,1
P34903,DB00371,1
P14416,DB01151,1
O34714,DB03053,0
Q02809,DB04008,0
P62736,DB03152,0
Q9HC97,DB03963,0
P18505,DB13872,1
P48066,DB08849,1
P62330,DB09214,0
P0A0K8,DB14025,1
P49916,DB09092,0
P50740,DB03298,0
P05129,DB06595,1
P11498,DB01047,0
P17787,DB00565,1
P78362,DB00173,1
Q14973,DB03717,0
P18507,DB00292,1
P07515,DB00818,0
P61313,DB08437,1
Q05581,DB02598,0
Q8N8N7,DB15462,0
P21439,DB14070,1
Q92731,DB07036,1
Q8TDN1,DB00519,0
Q9NZV8,DB06637,1
P9WNW7,DB03692,0
P08172,DB00462,1
Q9GZP0,DB07338,0
P28074,DB08889,1
P00138,DB08776,0
P30043,DB01905,0
Q9NXA8,DB02694,0
Q9BVS4,DB02092,0
Q13627,DB07608,1
P00367,DB06207,0
P41145,DB12704,1
O14841,DB00812,0
P04190,DB04430,0
P0ABP8,DB02113,1
P25705,DB01119,1
P49327,DB02817,0
P0A6F3,DB07056,0
Q02880,DB06362,1
P35218,DB08846,1
P08684,DB16134,0
Q8IWL2,DB03814,1
P12268,DB07046,0
P10153,DB03183,0
Q13698,DB09232,1
P31434,DB03434,1
Q9P2E9,DB12339,1
Q13547,DB12847,1
Q01726,DB04784,0
P26281,DB07103,0
P0A6C8,DB06987,0
P23560,DB12095,0
P07451,DB00819,1
P08865,DB03691,0
P0A079,DB04286,0
P43700,DB00487,1
P24941,DB02647,1
P00778,DB04237,1
P00488,DB01440,0
P51691,DB11399,0
P22557,DB00145,1
P35367,DB06016,1
P23634,DB01821,0
Q9HBK9,DB07068,0
P31323,DB05667,0
P41743,DB03777,1
P25100,DB00830,0
P03372,DB08048,1
Q03736,DB08264,0
O00591,DB11859,1
Q92993,DB01401,0
O00311,DB12357,1
P22392,DB05838,0
Q99808,DB12010,1
P16066,DB04050,0
P03372,DB04468,1
P08908,DB00246,1
P22460,DB01110,1
Q9UNK4,DB03017,1
P11021,DB01803,0
O33833,DB00337,0
Q3JP94,DB07225,0
P35367,DB00777,1
P11217,DB03835,1
P25100,DB00925,1
P62913,DB08437,1
P06702,DB05861,1
P08588,DB00871,1
Q8IVH4,DB04277,0
P0AE18,DB12924,0
P16083,DB04216,1
P46828,DB06554,0
Q8TCG2,DB01073,0
P18251,DB00753,0
Q16539,DB02352,1
O15146,DB12010,1
P61024,DB06124,0
Q53547,DB08897,0
Q9UN88,DB01589,1
P05089,DB04197,1
O15375,DB00119,1
P00183,DB02885,0
Q96RQ9,DB04505,0
O14763,DB09229,0
P43813,DB03667,0
Q99928,DB15489,1
Q9NVS9,DB05678,0
Q04771,DB12010,1
P06881,DB02067,0
P00156,DB08690,1
P07384,DB00370,0
P43235,DB08594,1
Q9P289,DB12010,1
Q9Y478,DB12010,1
Q9BQI3,DB15458,0
P46821,DB07641,0
Q99527,DB18091,1
O15399,DB01043,1
Q92736,DB04713,0
Q9HYN5,DB04147,0
P20151,DB01520,0
P00148,DB06240,0
P15555,DB03927,1
P33644,DB00304,0
Q96PD5,DB08472,0
P11233,DB04610,0
P62593,DB09060,1
P0A3M6,DB01163,1
P35558,DB03725,1
P16615,DB02983,0
O14964,DB04272,1
Q9L5C7,DB04035,1
P54709,DB16690,1
P0AD68,DB00274,1
P16455,DB11919,1
P07550,DB07543,1
P08069,DB15399,1
P56740,DB04168,1
O60678,DB07537,0
Q60099,DB03103,0
P49915,DB00483,0
P16608,DB07866,0
P0AC41,DB16162,0
P26789,DB04147,1
P06732,DB04027,1
P68366,DB03010,1
P13647,DB08676,0
Q96AE4,DB02473,0
P41145,DB01183,1
Q16280,DB04209,1
Q46704,DB13478,0
P24941,DB07750,1
O60285,DB03549,0
P0AD63,DB03057,1
P30038,DB00588,0
P14756,DB04702,0
Q14500,DB00242,0
P39748,DB08420,0
P07949,DB08875,1
P07948,DB03023,1
P31749,DB01645,1
Q96RQ3,DB00434,0
P42216,DB02152,0
P13611,DB04908,0
P14416,DB00477,1
Q96L12,DB11348,1
P56740,DB04425,1
P24941,DB08122,1
P23280,DB07767,1
P80371,DB02140,0
P0A6F3,DB12244,0
P31644,DB15489,1
P14867,DB00842,1
P34998,DB13191,0
Q16445,DB00463,1
P08588,DB00449,1
P15559,DB01123,0
Q8TDS4,DB05939,1
P77398,DB03685,1
P32320,DB12484,1
P40859,DB02543,1
P08912,DB01036,1
O00238,DB02694,0
P17612,DB08114,1
Q04771,DB08597,1
O00763,DB02859,1
Q02108,DB09401,1
P9WIB9,DB04760,0
Q6P3R8,DB04579,0
Q93086,DB11817,0
O00329,DB12903,0
Q9NY46,DB05541,1
P20823,DB04419,1
Q9H252,DB01118,1
P75914,DB01782,0
Q6NS38,DB06717,0
P00750,DB12071,0
P07550,DB00571,1
P52848,DB07128,0
Q5JPH6,DB03085,0
Q9Y4K4,DB04033,0
P10275,DB07769,1
P80372,DB00798,0
Q13237,DB00758,0
P41250,DB00640,0
P9WKD7,DB04310,0
P17540,DB05998,0
P07900,DB09221,1
P20231,DB06243,0
P0A3D9,DB03247,1
P42512,DB06992,0
P68871,DB01238,0
P47870,DB02530,1
O94760,DB02408,0
P11349,DB01240,0
P18825,DB12057,1
P18031,DB07295,1
O60858,DB01025,0
Q13304,DB07850,0
P04003,DB11912,0
P47229,DB07516,1
P07944,DB02443,1
Q45515,DB08491,0
P29899,DB01985,0
Q9PM68,DB07188,0
P37700,DB03859,1
P43088,DB00917,1
P72355,DB06211,1
P18825,DB13025,1
P37957,DB04051,0
Q08188,DB03400,0
Q14494,DB03116,0
P21728,DB01038,1
Q01668,DB00273,1
Q12851,DB02063,0
P09466,DB03041,0
P24474,DB00174,0
Q08460,DB05514,0
Q9NZD4,DB14488,1
Q16445,DB11859,1
Q15303,DB11963,1
P16234,DB08339,1
P43220,DB18964,1
Q9BQB6,DB00682,1
P22676,DB07788,0
Q13224,DB03866,0
Q99643,DB06691,0
P05230,DB02377,0
P0A8V9,DB11477,0
P32890,DB04396,1
P30044,DB07881,0
Q5SSJ5,DB02648,0
P07900,DB01003,1
Q9BPV8,DB01069,1
Q13224,DB12260,1
P43403,DB12647,0
P11388,DB07371,0
P33644,DB04272,1
P18251,DB02801,0
P35367,DB08800,1
P0A6C8,DB04673,0
Q9UQQ2,DB18954,0
P02708,DB04112,0
P19878,DB00514,1
P27487,DB07328,1
A0A0H2Z368,DB04212,0
Q9Y6M4,DB07488,1
O00591,DB00404,1
P41252,DB12449,0
O75116,DB03028,0
P33590,DB04199,0
Q15119,DB07041,0
P02924,DB03246,1
O76074,DB12010,1
O00238,DB12377,0
P08909,DB00321,1
P47869,DB09166,1
Q16816,DB03191,0
P28223,DB09286,1
P00803,DB12072,0
Q15878,DB12390,0
Q16769,DB04622,1
P00780,DB01942,1
P80561,DB02467,1
O43283,DB01354,0
P9WK83,DB01064,0
P68104,DB11638,1
P41145,DB00295,1
P41145,DB00193,1
P21917,DB08804,1
Q16445,DB01956,1
P00450,DB01091,0
P08235,DB16165,1
Q16822,DB08433,0
P45510,DB08837,0
P19624,DB01760,0
P09172,DB03415,0
P00748,DB12667,0
Q99735,DB01340,0
P05062,DB02512,1
P42768,DB08297,0
P24093,DB03843,0
Q5L1E2,DB04198,0
O00519,DB14011,1
P48147,DB11815,0
P50921,DB02726,1
O14818,DB04614,0
P30901,DB07932,0
P54219,DB01577,1
P00918,DB00273,1
P0C0J0,DB00576,0
O85465,DB04086,1
P39748,DB03781,0
P62219,DB03673,0
O00591,DB00897,1
Q7CRA4,DB01603,1
P08253,DB02255,1
Q96D53,DB13715,0
P43115,DB00929,1
P53582,DB07902,1
P03372,DB11064,1
Q9BXA5,DB08482,0
P28562,DB01938,0
Q14697,DB14128,1
P14867,DB01708,1
P37957,DB11869,0
P24300,DB06321,0
Q99828,DB00521,0
P00692,DB01896,0
Q07412,DB02951,1
O95865,DB00155,1
P25788,DB08515,1
P16234,DB14866,1
Q8TET4,DB02942,0
Q04912,DB03581,0
Q96AZ6,DB01025,0
P63316,DB14546,0
P0CI79,DB02690,0
P0A1X2,DB00663,0
O15075,DB06651,0
P11387,DB06362,1
Q12879,DB00333,1
P02452,DB07175,0
Q99829,DB03746,0
P23467,DB06989,1
Q6WRI0,DB02485,0
Q9RQB9,DB03596,0
P0A3M6,DB03445,0
P32427,DB04447,1
P19938,DB00153,0
P98155,DB03017,1
P0ABF6,DB04385,1
Q59325,DB06203,0
P18031,DB06887,1
Q96GA7,DB14033,0
P02918,DB01332,1
P00918,DB02069,1
Q9UK17,DB00458,1
Q8N8R3,DB06029,0
O00591,DB00801,1
P76270,DB00798,0
P22188,DB03889,0
Q13547,DB11841,1
Q06432,DB00228,1
P30405,DB00172,1
P24385,DB03017,0
Q08345,DB05790,0
Q97E82,DB01283,0
P0AB71,DB00640,0
P43115,DB00770,1
P30542,DB14018,1
Q02880,DB06421,1
Q99062,DB03987,0
Q02127,DB06481,1
P20742,DB02501,0
P06202,DB07365,1
P11388,DB12410,1
P16615,DB12239,0
P05155,DB00203,1
P54317,DB12557,0
Q16654,DB13872,0
P22061,DB01815,0
Q9KPI8,DB02556,0
Q15596,DB07195,1
P08574,DB08330,1
Q07075,DB13107,1
Q05586,DB00418,1
P35247,DB02379,1
P26841,DB12875,0
Q9X1H9,DB01080,0
P47870,DB01559,1
P9WGR1,DB05154,1
P26393,DB01861,1
Q8ZPC0,DB02175,1
Q9L5C8,DB07824,1
Q96KC2,DB16943,0
O43246,DB06791,0
Q9ZGI2,DB12920,0
P31323,DB00588,0
Q96LB4,DB01895,0
Q96NT5,DB00650,1
P36888,DB12874,1
P0A6W9,DB03763,0
Q9H3M0,DB08405,0
P43490,DB12980,1
P9WN39,DB14065,0
P07814,DB00454,0
P15291,DB03013,1
Q03721,DB01069,1
Q9Y2K2,DB11478,0
Q99928,DB00349,1
Q03405,DB05476,1
O75185,DB01189,1
Q9ZK53,DB03247,1
Q92542,DB02375,0
P26790,DB02899,1
O75600,DB00372,0
P41145,DB00396,1
P55017,DB01325,1
P21266,DB08574,0
P54455,DB14544,0
Q16795,DB16823,0
P35462,DB09014,1
P10632,DB03796,1
P9WQN9,DB02811,1
P25025,DB15466,1
P41145,DB14146,1
P15085,DB00477,0
Q5JPH6,DB01718,0
P53004,DB15565,0
P41020,DB00191,0
P07550,DB00334,1
P52700,DB08199,1
Q7L266,DB00869,0
P10724,DB04467,1
P11388,DB00487,1
P69795,DB06370,0
O14684,DB18405,1
P48169,DB13437,1
P11388,DB08559,0
P02792,DB09020,0
P06710,DB08310,0
Q8N1G2,DB06201,0
Q12874,DB08342,0
P06971,DB04526,1
P41180,DB11348,1
Q13698,DB04855,1
Q52546,DB12612,0
Q9HBH1,DB03886,1
P49424,DB04483,1
P56524,DB08042,0
Q75Y35,DB08795,1
P34896,DB09174,0
P75914,DB00721,0
P08842,DB02292,1
Q96BI3,DB12263,1
P52848,DB00732,0
P19021,DB00126,1
P10275,DB13939,1
P15034,DB00195,0
P45510,DB16068,0
P35354,DB09217,1
O15923,DB17832,0
O31156,DB00626,0
P0A733,DB02726,1
P68371,DB08174,0
O75469,DB13956,1
P17302,DB07988,0
P13702,DB01992,1
P08506,DB06590,1
P41235,DB01991,0
Q7Z3E1,DB03255,0
Q8DP79,DB00586,0
Q0VD83,DB07305,0
Q9RZ04,DB08737,0
P16860,DB06412,1
P48169,DB00418,1
Q9RYA6,DB06789,0
Q98GN8,DB04147,1
P20309,DB00363,1
O60218,DB02021,1
Q5S007,DB06914,0
P30626,DB06870,0
P31939,DB03262,0
Q9UQQ2,DB05047,0
P30939,DB06148,1
P01189,DB17074,0
P0A3S0,DB01625,0
P32890,DB12007,0
Q0VD83,DB14487,1
O52806,DB03350,0
P23905,DB07680,0
Q8DW21,DB07411,0
Q02054,DB12449,0
P23946,DB08125,0
Q9UL62,DB14829,0
P08912,DB01224,1
P22869,DB04948,0
P39377,DB02158,0
Q16739,DB02196,0
P48736,DB15186,1
P0C002,DB00634,1
P06276,DB01870,0
Q9WXV1,DB01010,0
P16544,DB06856,0
Q13698,DB09229,1
Q9Z4N6,DB04426,0
P40406,DB02189,0
Q16836,DB02105,0
P46098,DB00715,1
P00519,DB12010,1
P08913,DB01018,1
P09960,DB07102,1
P30542,DB00201,1
Q9Y5K8,DB01921,0
Q8TD19,DB08981,0
Q00441,DB07335,0
Q96NX5,DB08009,1
O43399,DB06153,0
Q9HB40,DB02223,0
Q9U8D3,DB02493,1
P52699,DB03248,0
P06401,DB06730,1
P04629,DB14904,0
P32890,DB03421,1
P14735,DB19130,0
P28223,DB01403,1
P76216,DB15295,0
P11233,DB13729,0
P17050,DB09462,1
Q01770,DB03814,1
Q9Y6F1,DB00332,0
P78527,DB02545,0
P06276,DB00843,1
Q9UKM7,DB01955,1
A0A0M3KKX1,DB08234,1
P16083,DB03541,1
P47712,DB13867,1
Q7BJM5,DB00262,0
P35348,DB01149,1
P35354,DB00936,1
Q08499,DB00131,1
P10275,DB08087,1
P14867,DB01559,1
P22061,DB15233,0
Q9KFR4,DB14975,0
O00206,DB00743,0
P08173,DB01625,1
Q837V6,DB03227,1
P50052,DB02649,0
Q9UNP4,DB11848,0
Q15303,DB01349,0
P08173,DB00568,1
P04004,DB06954,0
P69054,DB02617,0
P31645,DB01175,1
Q13936,DB06912,0
P08183,DB14062,1
P28482,DB02733,1
P54289,DB12559,0
P69795,DB00491,0
P11797,DB04157,1
P35368,DB09205,1
P35916,DB15106,1
P02647,DB14875,0
Q15910,DB02325,0
Q15758,DB00174,1
P01591,DB14533,1
P35749,DB01940,0
Q9H237,DB03791,0
P77674,DB14547,0
P52895,DB01586,1
P22748,DB08846,1
Q86XP1,DB06201,0
P11678,DB02342,0
Q13936,DB01993,0
Q05586,DB01708,1
P03372,DB00431,1
P22629,DB08216,1
Q13557,DB12010,1
Q9UN88,DB01708,1
P39265,DB08177,0
O75385,DB08305,0
P19338,DB07596,0
P0A0K8,DB11892,1
P08172,DB01403,1
P27707,DB04549,0
Q9UKM7,DB02742,1
O75936,DB08880,0
Q92930,DB02082,1
P09960,DB07258,1
P16066,DB01942,0
Q5SII2,DB08320,0
P08912,DB00342,1
P16152,DB04282,0
P35462,DB01239,1
P19424,DB14979,0
Q8DR59,DB07670,0
O75874,DB01727,1
Q6PIU1,DB01110,1
P23528,DB04807,0
P47870,DB06716,1
P56220,DB03905,1
O75251,DB01091,0
Q939N4,DB06971,0
P14780,DB02255,1
Q9Y4U1,DB03722,0
P54965,DB07055,0
P35372,DB08856,1
P00846,DB13956,1
Q86V67,DB04276,0
P13702,DB03785,1
P9WIP7,DB05154,1
P22748,DB00936,1
P35372,DB12886,1
P00734,DB01123,1
O34667,DB18203,0
Q14289,DB01097,1
P41143,DB11691,1
Q12791,DB04209,1
P37023,DB00171,1
Q8NET8,DB02542,0
Q92598,DB08512,0
Q9X6V3,DB08050,0
P56696,DB01069,1
Q09013,DB01702,0
P56601,DB15399,0
Q7SID9,DB12823,0
P09960,DB11778,0
O14717,DB01856,0
Q96L34,DB03491,0
Q08638,DB04545,1
P11229,DB11181,1
P08172,DB01421,0
P11217,DB07792,1
Q16566,DB07664,1
Q9HAN9,DB03063,0
Q08493,DB16157,1
P81040,DB03155,0
Q15858,DB09088,1
P19235,DB01367,0
Q9UN88,DB01189,1
P29827,DB00334,0
P09546,DB07898,0
P08908,DB00715,1
Q02750,DB06892,1
P16218,DB03721,0
P28845,DB07316,1
Q9NYK1,DB08575,0
Q9H244,DB15163,1
Q5SSJ5,DB04088,0
O43614,DB02088,0
P0ACC1,DB19177,0
Q9BRS2,DB07504,0
O15427,DB00119,1
P0A793,DB01278,0
P29474,DB04223,1
O95470,DB08461,0
P31749,DB12795,1
Q59EB3,DB01120,0
P19971,DB09343,1
P23905,DB01942,0
P19571,DB00834,0
P27505,DB00617,0
O25927,DB13165,0
P20309,DB00209,1
O14757,DB07648,1
O15554,DB00468,1
P10644,DB01594,0
P23141,DB02297,0
P21397,DB04818,1
P04350,DB03010,1
P05364,DB07253,0
Q8N8N7,DB00275,0
P08912,DB09167,1
P43088,DB00654,1
Q9H2X9,DB07279,0
P06746,DB14490,1
P14867,DB00418,1
P48736,DB11896,1
P02647,DB14533,1
P35414,DB19329,1
Q12965,DB04604,0
Q16445,DB01588,1
O31410,DB07450,0
Q9UBS5,DB11920,1
Q13838,DB13064,0
P07550,DB01210,1
P49773,DB03349,1
Q51504,DB00339,0
P50391,DB13269,0
P49354,DB12234,1
Q9Y3R4,DB03991,1
Q9H244,DB05553,1
Q96SL4,DB03310,1
Q8WUI4,DB01262,1
Q4W8W1,DB00241,0
P04350,DB01873,1
P0AEG4,DB09143,0
O14764,DB14028,1
Q96NX5,DB07292,0
O14939,DB07384,0
Q00537,DB01868,0
Q92847,DB15205,1
P31040,DB04657,1
P0A910,DB04233,1
Q9WWU5,DB00517,0
P0DP24,DB01100,1
Q9A1X4,DB06145,1
P21918,DB00696,1
P03372,DB06374,1
Q07912,DB12010,1
Q7CRA4,DB03313,1
P00914,DB17048,0
P06576,DB07749,0
Q5SII2,DB07573,0
P28222,DB00623,1
P32297,DB00184,1
Q6UX15,DB06909,0
P21917,DB09286,1
Q15418,DB04097,0
Q8IW41,DB09047,0
P28223,DB00934,1
P9WHU1,DB03587,0
P0AD68,DB00355,1
Q02762,DB02659,0
Q9P0Z9,DB11660,0
P01375,DB05412,1
P41022,DB06965,0
P23219,DB11672,1
O43497,DB00228,1
O14764,DB09017,1
P12995,DB02274,1
Q9Y478,DB08039,1
P07451,DB08846,1
Q9Y251,DB07230,0
P0AC47,DB07918,1
P09769,DB07013,0
Q16877,DB04379,0
P46925,DB04378,1
P09391,DB05501,0
P77444,DB04217,1
P01133,DB04454,1
Q9Y5Y6,DB08194,0
P08877,DB01899,1
P15531,DB02887,1
P19320,DB02816,0
Q93LE9,DB07016,0
P51812,DB00945,1
Q96G91,DB04005,1
P17802,DB06881,0
P26221,DB02449,0
Q3JP94,DB08685,1
P17707,DB12967,1
P21340,DB04447,1
P04085,DB07913,0
Q01118,DB07188,0
O87696,DB07865,0
B7JBP8,DB02491,0
P00914,DB00874,0
P0A721,DB08356,0
P12931,DB03114,1
P21452,DB00428,0
P21918,DB11160,1
O67648,DB02545,0
P48448,DB00157,1
Q8TBC4,DB04798,0
P07225,DB00170,1
P55196,DB02555,0
Q9NWZ5,DB04137,1
P01189,DB07676,0
P08514,DB04381,0
P22629,DB02308,0
P48169,DB01215,1
P36544,DB00294,0
O75530,DB02082,0
O14727,DB12702,0
O75469,DB00530,1
P43353,DB12228,0
P48169,DB01545,1
P08172,DB01085,1
P28472,DB00543,1
P0A017,DB01196,0
P71278,DB15566,0
P01375,DB13751,1
P32320,DB04735,0
P04201,DB03641,0
Q9H2G2,DB04029,0
P41145,DB00921,1
Q8P9V9,DB18019,0
P00509,DB04467,1
P81006,DB02535,0
O95477,DB03160,0
P20594,DB01613,1
P24093,DB00446,1
P37840,DB00874,0
O43741,DB06786,0
P80192,DB01947,0
Q53591,DB04074,0
Q00535,DB00155,0
P08192,DB01098,0
Q8XJ01,DB15919,0
P04731,DB16640,0
P06983,DB07764,0
Q9UHY7,DB06809,0
P07477,DB02812,1
O75469,DB00163,1
Q6UWM7,DB03888,0
P27487,DB02004,1
P43403,DB02010,1
Q9UL51,DB02315,1
P35354,DB00945,1
Q9P289,DB03046,0
P37231,DB00912,1
P0A6M2,DB03767,0
Q15758,DB13146,1
P43116,DB04297,1
Q969S8,DB12565,1
P35869,DB00393,1
P30043,DB04363,1
P07451,DB00606,1
P14416,DB00543,1
Q5LI27,DB11937,0
O95264,DB03134,0
B2ZTR6,DB00493,1
Q9HCC0,DB17117,0
P30872,DB02166,0
Q13946,DB02493,0
O60551,DB02271,1
P12931,DB03712,1
Q15788,DB04400,0
Q79FX6,DB08056,0
Q01668,DB00243,1
P43681,DB00572,1
O14730,DB00828,0
Q6UX15,DB08818,1
P30518,DB03374,0
O60733,DB04071,0
Q13002,DB03425,1
Q93LE9,DB04310,1
P10721,DB08339,1
P08729,DB04646,0
Q06481,DB01766,0
Q16790,DB09460,1
P01593,DB01100,0
O00591,DB00241,1
P07477,DB02063,1
P30920,DB02469,1
P07355,DB07229,0
P02795,DB06435,0
P05113,DB16495,0
P48507,DB13777,0
O95718,DB06786,1
Q13224,DB00289,1
Q02750,DB17042,1
O75348,DB11641,0
P04083,DB00288,1
Q9NRP7,DB13931,0
P39662,DB13552,0
Q07412,DB02726,1
Q51225,DB02024,0
Q05586,DB05824,1
P34903,DB01355,1
P16066,DB15355,1
Q9KPI8,DB08744,0
P33517,DB01677,0
P55789,DB11717,0
P63462,DB03247,1
P24941,DB07054,1
P03007,DB03063,0
P25100,DB00661,1
P00914,DB04074,0
P08908,DB04829,1
P22303,DB03348,1
Q13003,DB02851,0
P28074,DB09570,1
P12758,DB07424,0
P21918,DB01238,1
P35367,DB00748,1
Q9WZI0,DB03731,0
Q02169,DB02333,1
P08779,DB03660,0
O14618,DB00683,0
Q8NEC5,DB04231,0
P95276,DB07496,1
Q146M9,DB12327,0
Q9UN88,DB01205,1
P39023,DB07374,1
P00439,DB06262,1
P27302,DB08093,0
Q46393,DB00396,0
P23219,DB13308,1
P05090,DB02141,0
Q734I1,DB03868,0
Q9NPD5,DB07303,0
P53608,DB07984,0
P10398,DB01219,0
P61925,DB03374,1
P0AFI2,DB00817,1
P51693,DB07053,0
Q5SII2,DB01611,0
P05067,DB00746,1
O14730,DB04769,0
P0A8Q3,DB08759,0
Q8N1C3,DB00690,1
P15954,DB01759,0
Q9H6Z9,DB00126,1
P08913,DB00696,1
Q9A1X4,DB04369,0
O15111,DB11367,0
Q9X1H9,DB02647,0
P20906,DB11921,0
P32238,DB04856,1
P39377,DB01137,0
P0AC13,DB07601,0
P10276,DB12798,0
P32297,DB00237,1
P37288,DB14823,1
Q16659,DB00945,1
P53582,DB11973,0
P11387,DB00970,1
P27338,DB01472,1
P35368,DB00490,1
P07919,DB14870,0
P46663,DB14533,1
P43004,DB00142,1
P62829,DB07912,0
P30536,DB01589,1
Q14416,DB04870,1
Q9UKY3,DB06582,0
P20276,DB04839,0
P20248,DB08572,1
P25101,DB06558,1
P34995,DB13113,0
Q9H239,DB04156,0
Q7Z2W7,DB11345,1
P00918,DB16554,0
P12532,DB00148,1
P0AD68,DB04918,1
P23219,DB09285,1
Q96AZ6,DB00956,0
Q9Y5N1,DB11642,1
P10809,DB03066,0
P40871,DB02895,0
Q54468,DB06726,0
Q9UQM7,DB04447,1
P42574,DB03124,1
P55287,DB00482,1
O43708,DB04447,1
P15636,DB17059,0
P35498,DB05541,1
P34897,DB02169,0
P27815,DB07954,1
Q99928,DB12576,1
Q7Z406,DB07470,1
O60840,DB00825,1
P21917,DB13345,1
O14757,DB14791,1
Q15858,DB06218,1
P0C1U9,DB06832,0
P01137,DB12371,0
Q15075,DB02942,1
P00374,DB02559,1
Q9UGI6,DB08837,1
P0AD63,DB00582,0
P08172,DB03700,0
P00138,DB03088,1
Q9HAZ1,DB01184,0
P19821,DB03258,1
Q16570,DB02071,0
P36888,DB11697,1
P22188,DB02678,0
P21917,DB00477,1
P18507,DB13983,1
Q14722,DB00256,0
Q9HB21,DB14498,0
P11362,DB15685,1
P11229,DB12278,1
Q15075,DB08604,0
P78417,DB14774,0
Q06481,DB01176,0
P11922,DB07000,0
P00749,DB08324,1
Q99640,DB16877,0
P07327,DB09119,0
Q9HBH1,DB02363,1
P08581,DB08865,1
Q820S6,DB02210,1
P0C0Y8,DB12808,0
P39377,DB02606,0
P02794,DB04121,0
P09172,DB15288,1
Q14353,DB17506,0
Q14534,DB00525,1
O43447,DB01571,0
P49768,DB05289,1
P31645,DB01156,1
P37672,DB01217,0
P98066,DB03906,0
O75521,DB08231,1
P15924,DB19206,0
Q5JTZ9,DB07813,0
Q14534,DB00857,1
P26789,DB03953,0
Q81C15,DB08178,0
Q15119,DB07530,0
P9WNS5,DB03413,1
P30101,DB14487,1
P08172,DB01336,1
O60547,DB04315,1
P04278,DB04216,1
P83793,DB02528,0
P30520,DB00416,0
P15169,DB06248,0
P06732,DB02490,1
Q9NWZ3,DB02981,0
Q16706,DB03008,1
O14920,DB06151,1
P28223,DB00589,1
Q08289,DB09235,1
P10826,DB01741,0
Q9NYX4,DB00363,1
P02671,DB00364,1
P30556,DB11081,0
P12104,DB01092,0
P15259,DB04510,1
Q9NXE4,DB06734,0
P04958,DB00652,0
P18507,DB09017,1
P35226,DB03367,0
Q13464,DB16703,1
Q03181,DB04801,1
